"Year";"ISCED level";"Age";"Total Total";"Total Males";"Total Females";"Reykjavík Total";"Reykjavík Males";"Reykjavík Females";"Capital region excluding Reykjavík Total";"Capital region excluding Reykjavík Males";"Capital region excluding Reykjavík Females";"Southwest Total";"Southwest Males";"Southwest Females";"West Total";"West Males";"West Females";"Westfjords Total";"Westfjords Males";"Westfjords Females";"Northwest Total";"Northwest Males";"Northwest Females";"Northeast Total";"Northeast Males";"Northeast Females";"East Total";"East Males";"East Females";"South Total";"South Males";"South Females";"Abroad Total";"Abroad Males";"Abroad Females"
"2020";"Second stage of tertiary education";"15 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"16 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"17 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"18 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"19 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"20 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"21 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"22 years";1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"23 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"24 years";7;3;4;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"25 years";16;7;9;10;6;4;4;1;3;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"26 years";19;11;8;16;9;7;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0
"2020";"Second stage of tertiary education";"27 years";34;15;19;25;13;12;2;0;2;0;0;0;0;0;0;2;0;2;1;1;0;1;0;1;1;0;1;0;0;0;2;1;1
"2020";"Second stage of tertiary education";"28 years";32;20;12;22;14;8;3;2;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;4;2;2
"2020";"Second stage of tertiary education";"29 years";33;14;19;21;12;9;8;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;3
"2020";"Second stage of tertiary education";"30 years";50;25;25;35;17;18;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;3;3;0
"2020";"Second stage of tertiary education";"31 years";45;17;28;31;15;16;7;0;7;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;2;0;2
"2020";"Second stage of tertiary education";"32 years";26;12;14;12;6;6;4;2;2;0;0;0;2;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;5;3;2
"2020";"Second stage of tertiary education";"33 years";31;10;21;21;9;12;8;1;7;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"34 years";20;5;15;13;3;10;6;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"35 years";30;10;20;21;8;13;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;5;2;3
"2020";"Second stage of tertiary education";"36 years";32;15;17;15;7;8;3;2;1;1;0;1;1;1;0;1;0;1;1;0;1;3;1;2;0;0;0;3;2;1;4;2;2
"2020";"Second stage of tertiary education";"37 years";15;8;7;10;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;2;1;1
"2020";"Second stage of tertiary education";"38 years";17;4;13;10;2;8;3;0;3;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;1;0
"2020";"Second stage of tertiary education";"39 years";20;11;9;10;5;5;6;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0
"2020";"Second stage of tertiary education";"40 years";16;6;10;9;1;8;3;2;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1
"2020";"Second stage of tertiary education";"41 years";14;7;7;8;6;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2
"2020";"Second stage of tertiary education";"42 years";14;6;8;8;4;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;2;1;1
"2020";"Second stage of tertiary education";"43 years";11;6;5;4;2;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;1;1;1;0
"2020";"Second stage of tertiary education";"44 years";14;8;6;8;5;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1
"2020";"Second stage of tertiary education";"45 years";12;2;10;5;1;4;2;0;2;1;0;1;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0
"2020";"Second stage of tertiary education";"46 years";13;5;8;5;4;1;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
"2020";"Second stage of tertiary education";"47 years";10;3;7;5;2;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;1
"2020";"Second stage of tertiary education";"48 years";9;4;5;5;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1
"2020";"Second stage of tertiary education";"49 years";9;2;7;4;2;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0
"2020";"Second stage of tertiary education";"50 years";10;4;6;2;0;2;3;2;1;0;0;0;2;1;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0
"2020";"Second stage of tertiary education";"51 years";7;1;6;4;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"52 years";8;1;7;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0
"2020";"Second stage of tertiary education";"53 years";9;1;8;5;1;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"54 years";9;3;6;6;2;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"55 years";9;3;6;4;1;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0
"2020";"Second stage of tertiary education";"56 years";6;3;3;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"2020";"Second stage of tertiary education";"57 years";7;1;6;3;0;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"58 years";6;0;6;1;0;1;3;0;3;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"59 years";6;2;4;4;1;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"60 years";5;1;4;4;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"61 years";4;3;1;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"2020";"Second stage of tertiary education";"62 years";4;0;4;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"63 years";3;2;1;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"64 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"65 years";3;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"66 years";6;2;4;4;1;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"67 years";3;1;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"68 years";1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"69 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"70 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"71 years";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"72 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"73 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"74 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"75 years";1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"76 years";1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"77 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"78 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"79 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"80 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"81 years";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"82 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"83 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"84 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"85 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"86 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"87 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"88 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2020";"Second stage of tertiary education";"89 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2021";"Second stage of tertiary education";"Total";658;263;395;405;172;233;128;49;79;9;3;6;9;3;6;8;0;8;4;1;3;29;3;26;3;0;3;16;8;8;47;24;23
"2021";"Second stage of tertiary education";"13 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2021";"Second stage of tertiary education";"14 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2021";"Second stage of tertiary education";"15 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2021";"Second stage of tertiary education";"16 years";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
